nombre_grupo,nombre_familia,indicador,valor
Material Vivo Animal y Vegetal,Fertilizantes y nutrientes para plantas y herbicidas,ind_valor_adiciones,0
Material Vivo Animal y Vegetal,Fertilizantes y nutrientes para plantas y herbicidas,ind_riesgo_corrupcion,23.31357616777717
Material Vivo Animal y Vegetal,Fertilizantes y nutrientes para plantas y herbicidas,perc_valor_adiciones,0
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ind_prom_oferentes,99.12600145666424
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",perc_contr_cerrada_num,0
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",perc_contr_cerrada_val,0
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",HHI_cant,10
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",HHI_val,64.66001678963056
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ID_cant,0
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ID_val,64.66001677604845
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ind_prom_ofertas,89.41176470588236
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ganadoras,0
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",IC4K_cant,100
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",IC4K_val,97.87175409940977
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",perc_tiempo_adiciones,20
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ind_valor_adiciones,13.346672002134188
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ind_riesgo_corrupcion,38.545349619599094
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",oferentes_prom,12
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",ofertas_prom,3.6
Material Vivo Animal y Vegetal,"Fibra, hilos e hilados",perc_valor_adiciones,6.673336001067094
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ind_prom_oferentes,98.33940276766205
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",perc_contr_cerrada_num,0
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",perc_contr_cerrada_val,0
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",HHI_cant,2.0408163265306123
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",HHI_val,20.969566556524093
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ID_cant,0.2597402597402597
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ID_val,20.96956654785714
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ind_prom_ofertas,88.8235294117647
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ganadoras,7.142857142857139
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",IC4K_cant,14.285714285714285
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",IC4K_val,76.97595580534168
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",perc_tiempo_adiciones,7.8431372549019605
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ind_valor_adiciones,4.306389222355609
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ind_riesgo_corrupcion,24.856946434197706
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",oferentes_prom,22.8
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",ofertas_prom,3.8
Material Vivo Animal y Vegetal,"Semillas, bulbos, plántulas y esquejes",perc_valor_adiciones,2.1531946111778044
Materias Primas,Aditivos,ind_prom_oferentes,98.0517115804807
Materias Primas,Aditivos,perc_contr_cerrada_num,0
Materias Primas,Aditivos,perc_contr_cerrada_val,0
Materias Primas,Aditivos,HHI_cant,5.356401384083045
Materias Primas,Aditivos,HHI_val,15.124851248321052
Materias Primas,Aditivos,ID_cant,4.2296918767507
Materias Primas,Aditivos,ID_val,15.124851224856108
Materias Primas,Aditivos,ind_prom_ofertas,96.07843137254902
Materias Primas,Aditivos,ganadoras,54.11764705882353
Materias Primas,Aditivos,IC4K_cant,50.588235294117645
Materias Primas,Aditivos,IC4K_val,65.70913645916504
Materias Primas,Aditivos,perc_tiempo_adiciones,1.36986301369863
Materias Primas,Aditivos,ind_valor_adiciones,1.5432956943041907
Materias Primas,Aditivos,ind_riesgo_corrupcion,30.22622406380351
Materias Primas,Aditivos,oferentes_prom,26.75
Materias Primas,Aditivos,ofertas_prom,1.3333333333333333
Materias Primas,Aditivos,perc_valor_adiciones,0.7716478471520953
Materias Primas,Combustibles,ind_prom_oferentes,99.46103423160962
Materias Primas,Combustibles,perc_contr_cerrada_num,0
Materias Primas,Combustibles,perc_contr_cerrada_val,0
Materias Primas,Combustibles,HHI_cant,0.7026627218934911
Materias Primas,Combustibles,HHI_val,1.2998303850880537
Materias Primas,Combustibles,ID_cant,0.2229654403567447
Materias Primas,Combustibles,ID_val,1.2998303652740826
Materias Primas,Combustibles,ind_prom_ofertas,93.52941176470588
Materias Primas,Combustibles,ganadoras,13.461538461538453
Materias Primas,Combustibles,IC4K_cant,8.173076923076923
Materias Primas,Combustibles,IC4K_val,13.692369242601446
Materias Primas,Combustibles,perc_tiempo_adiciones,12.807881773399016
Materias Primas,Combustibles,ind_valor_adiciones,12.879603116766855
Materias Primas,Combustibles,ind_riesgo_corrupcion,20.205398124570763
Materias Primas,Combustibles,oferentes_prom,7.4
Materias Primas,Combustibles,ofertas_prom,2.2
Materias Primas,Combustibles,perc_valor_adiciones,6.439801558383428
Materias Primas,Combustibles gaseosos y aditivos,perc_contr_cerrada_num,0
Materias Primas,Combustibles gaseosos y aditivos,perc_contr_cerrada_val,0
Materias Primas,Combustibles gaseosos y aditivos,HHI_cant,7.266435986159168
Materias Primas,Combustibles gaseosos y aditivos,HHI_val,51.83547465904241
Materias Primas,Combustibles gaseosos y aditivos,ID_cant,1.4705882352941175
Materias Primas,Combustibles gaseosos y aditivos,ID_val,51.835474622928416
Materias Primas,Combustibles gaseosos y aditivos,ganadoras,11.764705882352942
Materias Primas,Combustibles gaseosos y aditivos,IC4K_cant,100
Materias Primas,Combustibles gaseosos y aditivos,IC4K_val,86.80267221623664
Materias Primas,Combustibles gaseosos y aditivos,perc_tiempo_adiciones,11.76470588235294
Materias Primas,Combustibles gaseosos y aditivos,ind_valor_adiciones,0
Materias Primas,Combustibles gaseosos y aditivos,ind_riesgo_corrupcion,24.627689351039837
Materias Primas,Combustibles gaseosos y aditivos,perc_valor_adiciones,0
Materias Primas,Compuestos y mezclas,ind_prom_oferentes,96.16568380988181
Materias Primas,Compuestos y mezclas,perc_contr_cerrada_num,0
Materias Primas,Compuestos y mezclas,perc_contr_cerrada_val,0
Materias Primas,Compuestos y mezclas,HHI_cant,1.112988753569139
Materias Primas,Compuestos y mezclas,HHI_val,29.85735083015285
Materias Primas,Compuestos y mezclas,ID_cant,0.35231943628890194
Materias Primas,Compuestos y mezclas,ID_val,29.85735081945932
Materias Primas,Compuestos y mezclas,ind_prom_ofertas,39.75332068311195
Materias Primas,Compuestos y mezclas,ganadoras,16.030534351145036
Materias Primas,Compuestos y mezclas,IC4K_cant,12.977099236641221
Materias Primas,Compuestos y mezclas,IC4K_val,65.3524299684153
Materias Primas,Compuestos y mezclas,perc_tiempo_adiciones,3
Materias Primas,Compuestos y mezclas,ind_valor_adiciones,1.7544823767471407
Materias Primas,Compuestos y mezclas,ind_riesgo_corrupcion,20.55641927956361
Materias Primas,Compuestos y mezclas,oferentes_prom,52.645161290322584
Materias Primas,Compuestos y mezclas,ofertas_prom,20.483870967741936
Materias Primas,Compuestos y mezclas,perc_valor_adiciones,0.8772411883735703
Materias Primas,Elementos y gases,perc_contr_cerrada_num,0
Materias Primas,Elementos y gases,perc_contr_cerrada_val,0
Materias Primas,Elementos y gases,HHI_cant,10.01890359168242
Materias Primas,Elementos y gases,HHI_val,26.316699257036035
Materias Primas,Elementos y gases,ID_cant,5.928853754940711
Materias Primas,Elementos y gases,ID_val,26.316699173543412
Materias Primas,Elementos y gases,ganadoras,34.78260869565217
Materias Primas,Elementos y gases,IC4K_cant,52.17391304347826
Materias Primas,Elementos y gases,IC4K_val,82.81320640275734
Materias Primas,Elementos y gases,perc_tiempo_adiciones,4.3478260869565215
Materias Primas,Elementos y gases,ind_valor_adiciones,4.3478260869565215
Materias Primas,Elementos y gases,ind_riesgo_corrupcion,20.263977269358023
Materias Primas,Elementos y gases,perc_valor_adiciones,2.1739130434782608
Materias Primas,"Fibra, hilos e hilados",ind_prom_oferentes,99.12600145666424
Materias Primas,"Fibra, hilos e hilados",perc_contr_cerrada_num,0
Materias Primas,"Fibra, hilos e hilados",perc_contr_cerrada_val,0
Materias Primas,"Fibra, hilos e hilados",HHI_cant,10
Materias Primas,"Fibra, hilos e hilados",HHI_val,64.66001678963056
Materias Primas,"Fibra, hilos e hilados",ID_cant,0
Materias Primas,"Fibra, hilos e hilados",ID_val,64.66001677604845
Materias Primas,"Fibra, hilos e hilados",ind_prom_ofertas,89.41176470588236
Materias Primas,"Fibra, hilos e hilados",ganadoras,0
Materias Primas,"Fibra, hilos e hilados",IC4K_cant,100
Materias Primas,"Fibra, hilos e hilados",IC4K_val,97.87175409940977
Materias Primas,"Fibra, hilos e hilados",perc_tiempo_adiciones,20
Materias Primas,"Fibra, hilos e hilados",ind_valor_adiciones,13.346672002134188
Materias Primas,"Fibra, hilos e hilados",ind_riesgo_corrupcion,38.545349619599094
Materias Primas,"Fibra, hilos e hilados",oferentes_prom,12
Materias Primas,"Fibra, hilos e hilados",ofertas_prom,3.6
Materias Primas,"Fibra, hilos e hilados",perc_valor_adiciones,6.673336001067094
Materias Primas,Materiales de papel,perc_contr_cerrada_num,0
Materias Primas,Materiales de papel,perc_contr_cerrada_val,0
Materias Primas,Materiales de papel,HHI_cant,1.7655227137472727
Materias Primas,Materiales de papel,HHI_val,4.34319123218838
Materias Primas,Materiales de papel,ID_cant,0.3621730382293763
Materias Primas,Materiales de papel,ID_val,4.343191088979564
Materias Primas,Materiales de papel,ganadoras,12.676056338028175
Materias Primas,Materiales de papel,IC4K_cant,25.352112676056336
Materias Primas,Materiales de papel,IC4K_val,29.225450374787698
Materias Primas,Materiales de papel,perc_tiempo_adiciones,1.4084507042253522
Materias Primas,Materiales de papel,ind_valor_adiciones,0
Materias Primas,Materiales de papel,ind_riesgo_corrupcion,6.83026882520569
Materias Primas,Materiales de papel,perc_valor_adiciones,0
Materias Primas,Productos de papel,ind_prom_oferentes,96.66788055353241
Materias Primas,Productos de papel,perc_contr_cerrada_num,0
Materias Primas,Productos de papel,perc_contr_cerrada_val,0
Materias Primas,Productos de papel,HHI_cant,0.8284023668639053
Materias Primas,Productos de papel,HHI_val,1.685850431458263
Materias Primas,Productos de papel,ID_cant,0.44550044550044554
Materias Primas,Productos de papel,ID_val,1.685850399942173
Materias Primas,Productos de papel,ind_prom_ofertas,62.86764705882353
Materias Primas,Productos de papel,ganadoras,26.923076923076934
Materias Primas,Productos de papel,IC4K_cant,12.307692307692308
Materias Primas,Productos de papel,IC4K_val,19.70277360282454
Materias Primas,Productos de papel,perc_tiempo_adiciones,0.3968253968253968
Materias Primas,Productos de papel,ind_valor_adiciones,0.38461538461538464
Materias Primas,Productos de papel,ind_riesgo_corrupcion,17.107890166424678
Materias Primas,Productos de papel,oferentes_prom,45.75
Materias Primas,Productos de papel,ofertas_prom,12.625
Materias Primas,Productos de papel,perc_valor_adiciones,0.19230769230769232
Materias Primas,Solventes,perc_contr_cerrada_num,0
Materias Primas,Solventes,perc_contr_cerrada_val,0
Materias Primas,Solventes,HHI_cant,22.222222222222218
Materias Primas,Solventes,HHI_val,68.81680833517179
Materias Primas,Solventes,ID_cant,6.666666666666667
Materias Primas,Solventes,ID_val,68.81680829039337
Materias Primas,Solventes,ganadoras,16.666666666666657
Materias Primas,Solventes,IC4K_cant,100
Materias Primas,Solventes,IC4K_val,99.09174339721359
Materias Primas,Solventes,perc_tiempo_adiciones,0
Materias Primas,Solventes,ind_valor_adiciones,0
Materias Primas,Solventes,ind_riesgo_corrupcion,28.496737026176447
Materias Primas,Solventes,perc_valor_adiciones,0
Materias Primas,Tejidos y materiales de cuero,ind_prom_oferentes,97.37800436999272
Materias Primas,Tejidos y materiales de cuero,perc_contr_cerrada_num,0
Materias Primas,Tejidos y materiales de cuero,perc_contr_cerrada_val,0
Materias Primas,Tejidos y materiales de cuero,HHI_cant,8.59375
Materias Primas,Tejidos y materiales de cuero,HHI_val,13.73560707559103
Materias Primas,Tejidos y materiales de cuero,ID_cant,2.5
Materias Primas,Tejidos y materiales de cuero,ID_val,13.735606528240668
Materias Primas,Tejidos y materiales de cuero,ind_prom_ofertas,58.82352941176471
Materias Primas,Tejidos y materiales de cuero,ganadoras,12.5
Materias Primas,Tejidos y materiales de cuero,IC4K_cant,100
Materias Primas,Tejidos y materiales de cuero,IC4K_val,69.96819425646406
Materias Primas,Tejidos y materiales de cuero,perc_tiempo_adiciones,0
Materias Primas,Tejidos y materiales de cuero,ind_valor_adiciones,0
Materias Primas,Tejidos y materiales de cuero,ind_riesgo_corrupcion,27.961468085677886
Materias Primas,Tejidos y materiales de cuero,oferentes_prom,36
Materias Primas,Tejidos y materiales de cuero,ofertas_prom,14
Materias Primas,Tejidos y materiales de cuero,perc_valor_adiciones,0
Productos de Uso Final,Accesorios de oficina y escritorio,perc_contr_cerrada_num,0
Productos de Uso Final,Accesorios de oficina y escritorio,perc_contr_cerrada_val,0
Productos de Uso Final,Accesorios de oficina y escritorio,HHI_cant,1.8775510204081631
Productos de Uso Final,Accesorios de oficina y escritorio,HHI_val,3.4856897033512553
Productos de Uso Final,Accesorios de oficina y escritorio,ID_cant,0.4554865424430642
Productos de Uso Final,Accesorios de oficina y escritorio,ID_val,3.4856895809350577
Productos de Uso Final,Accesorios de oficina y escritorio,ganadoras,14.285714285714292
Productos de Uso Final,Accesorios de oficina y escritorio,IC4K_cant,27.142857142857142
Productos de Uso Final,Accesorios de oficina y escritorio,IC4K_val,25.675103107861197
Productos de Uso Final,Accesorios de oficina y escritorio,perc_tiempo_adiciones,0
Productos de Uso Final,Accesorios de oficina y escritorio,ind_valor_adiciones,0
Productos de Uso Final,Accesorios de oficina y escritorio,ind_riesgo_corrupcion,6.62930925478501
Productos de Uso Final,Accesorios de oficina y escritorio,perc_valor_adiciones,0
Productos de Uso Final,Aceites y grasas comestibles,perc_contr_cerrada_num,0
Productos de Uso Final,Aceites y grasas comestibles,perc_contr_cerrada_val,0
Productos de Uso Final,Aceites y grasas comestibles,HHI_cant,0.5582468281430218
Productos de Uso Final,Aceites y grasas comestibles,HHI_val,1.9342386387857595
Productos de Uso Final,Aceites y grasas comestibles,ID_cant,0.1667438628994905
Productos de Uso Final,Aceites y grasas comestibles,ID_val,1.93423863539452
Productos de Uso Final,Aceites y grasas comestibles,ganadoras,16.470588235294116
Productos de Uso Final,Aceites y grasas comestibles,IC4K_cant,7.0588235294117645
Productos de Uso Final,Aceites y grasas comestibles,IC4K_val,19.461968355099792
Productos de Uso Final,Aceites y grasas comestibles,perc_tiempo_adiciones,6.2745098039215685
Productos de Uso Final,Aceites y grasas comestibles,ind_valor_adiciones,9.877315744482681
Productos de Uso Final,Aceites y grasas comestibles,ind_riesgo_corrupcion,6.067372079116321
Productos de Uso Final,Aceites y grasas comestibles,perc_valor_adiciones,4.938657872241341
Productos de Uso Final,Agentes antitumorales,perc_contr_cerrada_num,0
Productos de Uso Final,Agentes antitumorales,perc_contr_cerrada_val,0
Productos de Uso Final,Agentes antitumorales,HHI_cant,20
Productos de Uso Final,Agentes antitumorales,HHI_val,21.80892981443588
Productos de Uso Final,Agentes antitumorales,ID_cant,0
Productos de Uso Final,Agentes antitumorales,ID_val,21.808929293883153
Productos de Uso Final,Agentes antitumorales,ganadoras,0
Productos de Uso Final,Agentes antitumorales,IC4K_cant,100
Productos de Uso Final,Agentes antitumorales,IC4K_val,90.73283699775288
Productos de Uso Final,Agentes antitumorales,perc_tiempo_adiciones,0
Productos de Uso Final,Agentes antitumorales,ind_valor_adiciones,0
Productos de Uso Final,Agentes antitumorales,ind_riesgo_corrupcion,21.140160619289887
Productos de Uso Final,Agentes antitumorales,perc_valor_adiciones,0
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,perc_contr_cerrada_num,0
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,perc_contr_cerrada_val,0
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,HHI_cant,17.647058823529413
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,HHI_val,26.791305299885636
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,ID_cant,12.5
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,ID_val,26.791304958904565
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,ganadoras,47.05882352941176
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,IC4K_cant,100
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,IC4K_val,84.87873612585551
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,perc_tiempo_adiciones,0
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,ind_valor_adiciones,0
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,ind_riesgo_corrupcion,26.261447616243846
Productos de Uso Final,Agentes que afectan el agua y los electrolitos,perc_valor_adiciones,0
Productos de Uso Final,Alimentos preparados y conservados,perc_contr_cerrada_num,0
Productos de Uso Final,Alimentos preparados y conservados,perc_contr_cerrada_val,0
Productos de Uso Final,Alimentos preparados y conservados,HHI_cant,0.3183800495485351
Productos de Uso Final,Alimentos preparados y conservados,HHI_val,1.8973773564909795
Productos de Uso Final,Alimentos preparados y conservados,ID_cant,0.0923446301597562
Productos de Uso Final,Alimentos preparados y conservados,ID_val,1.8973773546597466
Productos de Uso Final,Alimentos preparados y conservados,ganadoras,16.968325791855193
Productos de Uso Final,Alimentos preparados y conservados,IC4K_cant,6.108597285067874
Productos de Uso Final,Alimentos preparados y conservados,IC4K_val,17.78438276574452
Productos de Uso Final,Alimentos preparados y conservados,perc_tiempo_adiciones,10.633484162895927
Productos de Uso Final,Alimentos preparados y conservados,ind_valor_adiciones,22.036550332681525
Productos de Uso Final,Alimentos preparados y conservados,ind_riesgo_corrupcion,7.89615614007137
Productos de Uso Final,Alimentos preparados y conservados,perc_valor_adiciones,11.018275166340763
Productos de Uso Final,Aparatos electrodomésticos,perc_contr_cerrada_num,0
Productos de Uso Final,Aparatos electrodomésticos,perc_contr_cerrada_val,0
Productos de Uso Final,Aparatos electrodomésticos,HHI_cant,16.666666666666664
Productos de Uso Final,Aparatos electrodomésticos,HHI_val,27.679419420051488
Productos de Uso Final,Aparatos electrodomésticos,ID_cant,0
Productos de Uso Final,Aparatos electrodomésticos,ID_val,27.679418738333784
Productos de Uso Final,Aparatos electrodomésticos,ganadoras,0
Productos de Uso Final,Aparatos electrodomésticos,IC4K_cant,100
Productos de Uso Final,Aparatos electrodomésticos,IC4K_val,89.66210554494565
Productos de Uso Final,Aparatos electrodomésticos,perc_tiempo_adiciones,16.666666666666664
Productos de Uso Final,Aparatos electrodomésticos,ind_valor_adiciones,0
Productos de Uso Final,Aparatos electrodomésticos,ind_riesgo_corrupcion,22.788623481666406
Productos de Uso Final,Aparatos electrodomésticos,perc_valor_adiciones,0
Productos de Uso Final,Artículos de tocador y cuidado personal,ind_prom_oferentes,97.00863593798772
Productos de Uso Final,Artículos de tocador y cuidado personal,perc_contr_cerrada_num,0
Productos de Uso Final,Artículos de tocador y cuidado personal,perc_contr_cerrada_val,0
Productos de Uso Final,Artículos de tocador y cuidado personal,HHI_cant,0.9674899344991288
Productos de Uso Final,Artículos de tocador y cuidado personal,HHI_val,24.070877947337166
Productos de Uso Final,Artículos de tocador y cuidado personal,ID_cant,0.1937984496124031
Productos de Uso Final,Artículos de tocador y cuidado personal,ID_val,24.07087793226848
Productos de Uso Final,Artículos de tocador y cuidado personal,ind_prom_ofertas,72.26890756302521
Productos de Uso Final,Artículos de tocador y cuidado personal,ganadoras,9.302325581395351
Productos de Uso Final,Artículos de tocador y cuidado personal,IC4K_cant,16.27906976744186
Productos de Uso Final,Artículos de tocador y cuidado personal,IC4K_val,60.255067980323616
Productos de Uso Final,Artículos de tocador y cuidado personal,perc_tiempo_adiciones,4.9504950495049505
Productos de Uso Final,Artículos de tocador y cuidado personal,ind_valor_adiciones,5.374774963541815
Productos de Uso Final,Artículos de tocador y cuidado personal,ind_riesgo_corrupcion,22.56606389664924
Productos de Uso Final,Artículos de tocador y cuidado personal,oferentes_prom,41.07142857142857
Productos de Uso Final,Artículos de tocador y cuidado personal,ofertas_prom,9.428571428571429
Productos de Uso Final,Artículos de tocador y cuidado personal,perc_valor_adiciones,2.6873874817709074
Productos de Uso Final,Bebidas,ind_prom_oferentes,97.57569451669961
Productos de Uso Final,Bebidas,perc_contr_cerrada_num,0
Productos de Uso Final,Bebidas,perc_contr_cerrada_val,0
Productos de Uso Final,Bebidas,HHI_cant,4
Productos de Uso Final,Bebidas,HHI_val,12.774364264312016
Productos de Uso Final,Bebidas,ID_cant,0
Productos de Uso Final,Bebidas,ID_val,12.774364098939243
Productos de Uso Final,Bebidas,ind_prom_ofertas,63.02521008403361
Productos de Uso Final,Bebidas,ganadoras,0
Productos de Uso Final,Bebidas,IC4K_cant,100
Productos de Uso Final,Bebidas,IC4K_val,61.20613559340832
Productos de Uso Final,Bebidas,perc_tiempo_adiciones,5.555555555555555
Productos de Uso Final,Bebidas,ind_valor_adiciones,0
Productos de Uso Final,Bebidas,ind_riesgo_corrupcion,26.47207384723147
Productos de Uso Final,Bebidas,oferentes_prom,33.285714285714285
Productos de Uso Final,Bebidas,ofertas_prom,12.571428571428571
Productos de Uso Final,Bebidas,perc_valor_adiciones,0
Productos de Uso Final,Categorías de medicamentos varios,perc_contr_cerrada_num,0
Productos de Uso Final,Categorías de medicamentos varios,perc_contr_cerrada_val,0
Productos de Uso Final,Categorías de medicamentos varios,HHI_cant,2.8835884656461377
Productos de Uso Final,Categorías de medicamentos varios,HHI_val,9.375910124281978
Productos de Uso Final,Categorías de medicamentos varios,ID_cant,1.0159651669085632
Productos de Uso Final,Categorías de medicamentos varios,ID_val,9.37591009067153
Productos de Uso Final,Categorías de medicamentos varios,ganadoras,18.867924528301884
Productos de Uso Final,Categorías de medicamentos varios,IC4K_cant,32.075471698113205
Productos de Uso Final,Categorías de medicamentos varios,IC4K_val,51.922867469225096
Productos de Uso Final,Categorías de medicamentos varios,perc_tiempo_adiciones,3.7735849056603774
Productos de Uso Final,Categorías de medicamentos varios,ind_valor_adiciones,0.9435141656858052
Productos de Uso Final,Categorías de medicamentos varios,ind_riesgo_corrupcion,11.03005305515145
Productos de Uso Final,Categorías de medicamentos varios,perc_valor_adiciones,0.4717570828429026
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",perc_contr_cerrada_num,0
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",perc_contr_cerrada_val,0
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",HHI_cant,0.8842752787389466
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",HHI_val,2.136303002084797
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",ID_cant,0.23219814241486067
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",ID_val,2.1363029933778757
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",ganadoras,14.379084967320267
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",IC4K_cant,26.143790849673206
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",IC4K_val,19.389301958946604
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",perc_tiempo_adiciones,5.88235294117647
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",ind_valor_adiciones,6.026805336588719
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",ind_riesgo_corrupcion,7.098865013203476
Productos de Uso Final,"Chocolates, azúcares, edulcorantes y productos de confitería",perc_valor_adiciones,3.0134026682943595
Productos de Uso Final,Coleccionables y condecoraciones,ind_prom_oferentes,99.16241806263656
Productos de Uso Final,Coleccionables y condecoraciones,perc_contr_cerrada_num,0
Productos de Uso Final,Coleccionables y condecoraciones,perc_contr_cerrada_val,0
Productos de Uso Final,Coleccionables y condecoraciones,HHI_cant,18.36734693877551
Productos de Uso Final,Coleccionables y condecoraciones,HHI_val,63.13637012600479
Productos de Uso Final,Coleccionables y condecoraciones,ID_cant,4.761904761904762
Productos de Uso Final,Coleccionables y condecoraciones,ID_val,63.13636986146327
Productos de Uso Final,Coleccionables y condecoraciones,ind_prom_ofertas,86.76470588235294
Productos de Uso Final,Coleccionables y condecoraciones,ganadoras,14.285714285714292
Productos de Uso Final,Coleccionables y condecoraciones,IC4K_cant,100
Productos de Uso Final,Coleccionables y condecoraciones,IC4K_val,96.50518098307795
Productos de Uso Final,Coleccionables y condecoraciones,perc_tiempo_adiciones,20
Productos de Uso Final,Coleccionables y condecoraciones,ind_valor_adiciones,0
Productos de Uso Final,Coleccionables y condecoraciones,ind_riesgo_corrupcion,38.69104931080514
Productos de Uso Final,Coleccionables y condecoraciones,oferentes_prom,11.5
Productos de Uso Final,Coleccionables y condecoraciones,ofertas_prom,4.5
Productos de Uso Final,Coleccionables y condecoraciones,perc_valor_adiciones,0
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ind_prom_oferentes,96.94100509832484
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",perc_contr_cerrada_num,0
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",perc_contr_cerrada_val,0
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",HHI_cant,6
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",HHI_val,40.817254712516025
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ID_cant,1.0526315789473684
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ID_val,40.81725460332279
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ind_prom_ofertas,82.35294117647058
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ganadoras,10
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",IC4K_cant,100
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",IC4K_val,77.83569378106482
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",perc_tiempo_adiciones,0
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ind_valor_adiciones,0
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ind_riesgo_corrupcion,31.923040488255666
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",oferentes_prom,42
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",ofertas_prom,6
Productos de Uso Final,"Componentes para tecnología de la información, difusión o telecomunicaciones",perc_valor_adiciones,0
Productos de Uso Final,Condimentos y conservantes,perc_contr_cerrada_num,0
Productos de Uso Final,Condimentos y conservantes,perc_contr_cerrada_val,0
Productos de Uso Final,Condimentos y conservantes,HHI_cant,22
Productos de Uso Final,Condimentos y conservantes,HHI_val,58.16764433634356
Productos de Uso Final,Condimentos y conservantes,ID_cant,13.333333333333334
Productos de Uso Final,Condimentos y conservantes,ID_val,58.16764428959929
